gene	Estimate	Std. Error	z value	Pr(>|z|)	entrezgene_id	ensembl_gene_id	wikigene_name	entrezgene_description	external_gene_name	gene_gff	description	gene_name	gene.y	FDR_tol	gene.z	logFC	logCPM	F	PValue	FDR_inf
C4AH8orf48	-2.6858010723730885	5.41850834479624	-0.495671668560305	0.620126079021668	103816495	ENSSCAG00000016164	CUNH8orf48	chromosome unknown C8orf48 homolog	NA	C4AH8orf48	chromosome 4A C8orf48 homolog	C4AH8orf48	C4AH8orf48	0.6828670784742074	C4AH8orf48	0.1573295957471187	-0.1947487556181759	0.9616134578770007	0.3291075609824671	0.5602264269277527
C4H2orf81	-0.7289209315363737	1.8998280652356776	-0.38367731526586835	0.7012176279697582	127059541	NA	NA	NA	NA	C4H2orf81	chromosome 4 C2orf81 homolog	C4H2orf81	C4H2orf81	0.7552032153977357	C4H2orf81	-0.024490777288000774	1.1308857893081077	0.033024478888717644	0.8561591422594308	0.9287722450546093
C4H4orf33	-2.8710739033521926	3.2601981353262746	-0.880643992842742	0.37851053949486535	103821424	ENSSCAG00000004610	CUNH4orf33	chromosome unknown C4orf33 homolog	C4orf33	C4H4orf33	chromosome 4 C4orf33 homolog	C4H4orf33	C4H4orf33	0.44892351219560656	C4H4orf33	0.032761780794353594	3.1398934111430634	0.29885948688608716	0.585795673092975	0.7603247674363097
C4H4orf46	2.693369327984762	4.588804445674677	0.5869435840796141	0.557241596900385	103825948	ENSSCAG00000010719	CUNH4orf46	chromosome unknown C4orf46 homolog	C4orf46	C4H4orf46	chromosome 4 C4orf46 homolog	C4H4orf46	C4H4orf46	0.6241166405685822	C4H4orf46	0.2682317448629624	-1.3805904425283713	1.50312591373934	0.22302211364566735	0.4489008691861557
C4H4orf50	6.947758332385853	5.337983161682726	1.3015699229361501	0.19306344712664975	103826132	NA	NA	NA	NA	C4H4orf50	chromosome 4 C4orf50 homolog	C4H4orf50	C4H4orf50	0.24980762841826543	C4H4orf50	-0.26945222294688115	0.5231437337322791	1.653574196822586	0.20139304745327635	0.42285236151670924
C5H11orf16	-9.56414643200688	3.2445114910526294	-2.947792436051427	0.003200518786753739	103827033	NA	NA	NA	NA	C5H11orf16	chromosome 5 C11orf16 homolog	C5H11orf16	C5H11orf16	0.023213298146954685	C5H11orf16	-0.010466088161948868	2.4752314219001135	0.01541813840410022	0.901425906414185	0.9534312471688495
C5H11orf24	1.426536478718245	2.144152309480753	0.665314899697451	0.5058491026180778	103827006	ENSSCAG00000004197	CUNH11orf24	chromosome unknown C11orf24 homolog	NA	C5H11orf24	chromosome 5 C11orf24 homolog	C5H11orf24	C5H11orf24	0.5746306501341332	C5H11orf24	0.024559440123341044	1.7325982092339745	0.07464925099896635	0.7852380072651395	0.8871919236717862
C5H11orf58	-0.5167969307727753	1.4973960812071043	-0.34513041489741775	0.7299963288711449	103827029	NA	NA	NA	NA	C5H11orf58	chromosome 5 C11orf58 homolog	C5H11orf58	C5H11orf58	0.7800116193740377	C5H11orf58	-0.1248519858281146	6.137187433737661	6.432224639026045	0.012727553899451348	0.09003040283998898
C6H10orf88	8.915301180805185	3.1248445098120885	2.8530383360870983	0.004330339723436687	103813779	NA	NA	NA	NA	C6H10orf88	chromosome 6 C10orf88 homolog	C6H10orf88	C6H10orf88	0.023213298146954685	C6H10orf88	-0.1535814623776515	0.9556106270462943	2.8689442673090735	0.09336452705191915	0.2765239088775204
C7H2orf66	-1.6542050893184188	3.076898324050109	-0.5376209790192207	0.590838743707149	103814527	NA	NA	NA	NA	C7H2orf66	chromosome 7 C2orf66 homolog	C7H2orf66	C7H2orf66	0.6554282150845742	C7H2orf66	0.09270772972956694	3.2288319631708107	2.2148984213221987	0.13977810111471475	0.34449168786110845
C7H2orf69	4.030641370224431	2.6434450643302676	1.5247683504425757	0.12731688665988994	103814517	NA	NA	NA	NA	C7H2orf69	chromosome 7 C2orf69 homolog	C7H2orf69	C7H2orf69	0.17970304789462652	C7H2orf69	-0.016877567800624646	2.8561248732153652	0.054993794884878	0.8150624067573038	0.9047110468547267
C7H2orf76	-0.07753314136710181	1.0080686628350708	-0.07691255985385882	0.9386931058273544	103814291	ENSSCAG00000011003	CUNH2orf76	chromosome unknown C2orf76 homolog	C2orf76	C7H2orf76	chromosome 7 C2orf76 homolog	C7H2orf76	C7H2orf76	0.9529842493104971	C7H2orf76	-0.0403218749465589	2.562757573245213	0.3907043958264715	0.5333292518252185	0.7218046398019625
C7H2orf88	-12.31741731251086	12.197318037174417	-1.0098463674531082	0.3125689014436803	127059042	NA	NA	NA	NA	C7H2orf88	chromosome 7 C2orf88 homolog	C7H2orf88	C7H2orf88	0.37979210381978173	C7H2orf88	0.023792854177454095	-1.0878577344516398	0.014073575322896551	0.905800820629572	0.955394479521075
C8H1orf112	-1.9875583750194288	2.474421267605144	-0.803241711926877	0.4218350406470172	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49276305633102896	C8H1orf112	0.1211530077883586	2.3928219826813546	2.664996208323133	0.1056703865740118	0.29637057029062525
C8H1orf21	-1.836522364034537	2.1642509171943654	-0.8485718312252442	0.39611958678563175	103814813	ENSSCAG00000011184	CUNH1orf21	chromosome unknown C1orf21 homolog	C1orf21	C8H1orf21	chromosome 8 C1orf21 homolog	C8H1orf21	C8H1orf21	0.46687777267856734	C8H1orf21	0.3171131977374456	0.32264492350956725	5.942249094327093	0.016517268896604334	0.10305726481148479
C8H1orf52	0.014323279495720955	1.0457034710122186	0.013697266856976507	0.9890715039758712	103814914	NA	NA	NA	NA	C8H1orf52	chromosome 8 C1orf52 homolog	C8H1orf52	C8H1orf52	0.991655819140905	C8H1orf52	-0.13259721821068654	4.40155458043799	4.798337819267629	0.030771133438827005	0.1462127290829793
C9H2orf72	5.518273592652777	8.732646257978201	0.6319131028136228	0.5274436609491784	108961899	NA	NA	NA	NA	C9H2orf72	chromosome 9 C2orf72 homolog	C9H2orf72	C9H2orf72	0.5957979328857016	C9H2orf72	-0.1806082320806515	-1.13391040907931	0.6264291050734937	0.43051010543966195	0.6430759315367031
C9H3orf33	3.649888599822416	2.560753424754964	1.425318253814957	0.1540652259379564	103815573	NA	NA	NA	NA	C9H3orf33	chromosome 9 C3orf33 homolog	C9H3orf33	C9H3orf33	0.20704318520738563	C9H3orf33	0.09205634519298317	0.06762088805177639	0.33396137295717904	0.5646130066174362	0.744872040392396
C9H3orf70	-2.4297727594439125	8.239411086711456	-0.2948964111479589	0.768073013590358	103815477	ENSSCAG00000005447	CUNH3orf70	chromosome unknown C3orf70 homolog	C3orf70	C9H3orf70	chromosome 9 C3orf70 homolog	C9H3orf70	C9H3orf70	0.8127496135599889	C9H3orf70	0.3135071869792138	-0.9441399722172825	2.4900795976450745	0.11767121266290007	0.31516516661599725
CABCOCO1	-5.234763859606656	2.9747634621413437	-1.7597244037139281	0.07845454600957254	108961647	NA	NA	NA	NA	CABCOCO1	ciliary associated calcium binding coiled-coil 1	CABCOCO1	CABCOCO1	0.15776807897155606	CABCOCO1	0.48639022496562917	-0.16405953965747946	9.939183986858422	0.0021266398918551844	0.03846048887562414
CASTOR1	0.3298682055384888	1.0456065461356843	0.3154802413561813	0.75239705079788	103818215	NA	NA	NA	NA	CASTOR1	cytosolic arginine sensor for mTORC1 subunit 1	CASTOR1	CASTOR1	0.7990057176614656	CASTOR1	-0.12216926298789846	2.7060129354594067	1.2502807733550119	0.266132969908078	0.4968254487230693
CAVIN2	8.0446973143672	10.181576727769588	0.7901229376807436	0.4294559752789622	103814534	ENSSCAG00000003200	CAVIN2	caveolae associated protein 2	NA	CAVIN2	caveolae associated protein 2	CAVIN2	CAVIN2	0.5002371170970438	CAVIN2	0.45998329556840334	-1.0945437663818802	4.293121029896305	0.04079677751080508	0.17068361156198483
CENATAC	3.016470859095746	1.9785879515811586	1.5245573777426367	0.1273695352240172	103822822	NA	NA	NA	NA	CENATAC	centrosomal AT-AC splicing factor	CENATAC	CENATAC	0.17974660718408175	CENATAC	0.011151463321237435	1.4142455327992416	0.023523442619947654	0.8784075995868185	0.941076173780363
CFAP251	0.4044898990422699	1.1417628910825792	0.3542678626196608	0.7231381498758447	103818317	NA	NA	NA	NA	CFAP251	cilia and flagella associated protein 251	CFAP251	CFAP251	0.7741841889073445	CFAP251	-0.36116066618364784	1.9406396698208201	2.353754734580932	0.1280865665977359	0.3301442018805041
CGAS	-0.8801540869120608	2.877819063749296	-0.30584066177022734	0.7597259672955468	103822607	NA	NA	NA	NA	CGAS	cyclic GMP-AMP synthase	CGAS	CGAS	0.8055184719429714	CGAS	0.5029658785509522	0.3974951255155089	6.67879983468687	0.011176024840454638	0.08503726670812294
CIAO2A	1.4121679250294523	1.0257521714452447	1.376714536260511	0.16860052272985346	103816266	NA	NA	NA	NA	CIAO2A	cytosolic iron-sulfur assembly component 2A	CIAO2A	CIAO2A	0.22293614016448948	CIAO2A	-0.08710122495664326	6.92957304087703	1.7260011653006895	0.19187807543328034	0.41087382319760246
CIAO2B	1.2675792273514974	0.748110977580856	1.6943732485391811	0.09019437960037052	103821191	NA	NA	NA	NA	CIAO2B	cytosolic iron-sulfur assembly component 2B	CIAO2B	CIAO2B	0.15776807897155606	CIAO2B	0.02109300542455816	3.558164180234374	0.08419266366481508	0.7722848078856658	0.8824899277582666
CPLANE1	0.33924740720401725	3.115792184235487	0.10887998529570013	0.9132976816744529	103821068	NA	NA	NA	NA	CPLANE1	ciliogenesis and planar polarity effector complex subunit 1	CPLANE1	CPLANE1	0.9321670015853318	CPLANE1	-0.21738920949371116	3.704976212789021	6.079435828429417	0.01534990111320824	0.09985594957142296
CSTPP1	11.803672795286856	10.335483092237807	1.1420533215473687	0.2534318564052848	103826689	NA	NA	NA	NA	CSTPP1	centriolar satellite-associated tubulin polyglutamylase complex regulator 1	CSTPP1	CSTPP1	0.3160356445366889	CSTPP1	0.5169251940541393	-1.6180194244922552	4.6638208933935354	0.03315469084955257	0.15177002869892423
CUNH20orf27	0.22657029955544855	1.9077974106351048	0.11876014627780809	0.9054653838248603	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9262929402387126	CUNH20orf27	0.010797592387979777	-1.1862963913477667	0.0038599986250279217	0.9505821228765061	0.978168363826772
CYP2J19	0.07490132494423143	0.27523206806373723	0.27213880079877195	0.7855152962513361	103815209	ENSSCAG00000006630	CYP2J19	cytochrome P450 2J19	NA	CYP2J19	cytochrome P450 2J19	CYP2J19	CYP2J19	0.827491693043928	CYP2J19	-0.06434882239427582	4.693772010004563	0.020066535822831633	0.8876316249136587	0.9454616503921924
CZH18orf25	-1.4388153823246426	2.020678528782146	-0.7120456627961551	0.4764365002789979	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5465610395886611	CZH18orf25	-0.05905173615199074	3.7287265447140894	1.4102626071823032	0.23777880940473586	0.46490702158764563
CZH18orf32	-0.2798854636533393	1.2536345906280715	-0.22325920626768644	0.8233337746453215	103820637	ENSSCAG00000016226	CUNH18orf32	chromosome unknown C18orf32 homolog	NA	CZH18orf32	chromosome Z C18orf32 homolog	CZH18orf32	CZH18orf32	0.8588593192127584	CZH18orf32	0.019402375023020085	4.434201237396325	0.09989921514121658	0.7525983257234018	0.869873025423707
CZH5orf34	5.594795024154745	5.710196901937553	0.9797902104315089	0.3271896854136518	103824188	ENSSCAG00000016499	CUNH5orf34	chromosome unknown C5orf34 homolog	C5orf34	CZH5orf34	chromosome Z C5orf34 homolog	CZH5orf34	CZH5orf34	0.3954460745184042	CZH5orf34	0.31753101962486435	-0.7365077495589202	2.1433628267078566	0.146271681432322	0.3530618085318485
CZH9orf64	2.0137035103930465	2.8092066879073267	0.7168228379425946	0.4734834181009928	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5437035561741514	CZH9orf64	0.14265071473979213	0.33132617111961643	1.417172695174848	0.23664045573908898	0.4635877138254637
CZH9orf85	1.484179721258238	0.6715314078346674	2.2101419292418956	0.02709531368161173	103822876	NA	NA	NA	NA	CZH9orf85	chromosome Z C9orf85 homolog	CZH9orf85	CZH9orf85	0.0733266648756099	CZH9orf85	-0.17562605985851498	6.53279146324366	3.0787286370975604	0.08233406727990765	0.25641980183436697
DDH36_mgp01	1.3987393788956055	0.5112809660190479	2.7357548429516445	0.006223737410192801	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02375747073873481	DDH36_mgp01	-0.3754265042291303	5.723800515899747	13.19409765077966	4.4203549590697935e-4	0.017121093151326663
DDH36_mgp02	0.3610023918170307	0.5037009587143746	0.7166998306662712	0.4735593304029656	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5437718049792222	DDH36_mgp02	0.05689341270223654	7.164702371757762	0.3213694582253609	0.572034794358053	0.7500754247155302
DDH36_mgp03	1.1889199302461637	0.5967670568569667	1.992268032535054	0.0463416571968374	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11353189959136112	DDH36_mgp03	-0.13618522120720994	7.246430494587086	1.8804140394511493	0.1733050479357609	0.3878648071807467
DDH36_mgp04	1.274243357772255	0.5714758839516983	2.229741260402784	0.025764624996795955	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.070325279147582	DDH36_mgp04	-0.2293919434118046	6.882221782443027	4.348229250948402	0.039551032168066776	0.16746010540751904
DDH36_mgp05	0.8748028630716985	0.5712099564310842	1.5314909224227475	0.12564810822087424	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17797946393479203	DDH36_mgp05	-0.17613010074496685	2.4894326486815936	2.543031088224757	0.11388481194219138	0.3092404175176759
DDH36_mgp06	1.4926780741287866	0.5410537384727497	2.75883515441963	0.005800778819439762	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.023327513086811143	DDH36_mgp06	-0.28868974093368704	4.747826992580373	6.958180073667188	0.009653905960535532	0.07854509287417963
DDH36_mgp07	1.4498214988781417	0.597016448823007	2.428444813767534	0.015163732655820302	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04457344479912689	DDH36_mgp07	-0.20550741158437288	7.837025336375513	4.451274430766675	0.03732911469417114	0.16231906176955446
DDH36_mgp08	1.572982941011489	0.5891902847594417	2.669736724619817	0.007591074216217634	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.026305308110383483	DDH36_mgp08	-0.14360506095568457	7.782085978446661	2.544431879838182	0.11378651354243752	0.30912611730472034
DDH36_mgp09	0.0017919906239012712	0.08643084258936977	0.020733230988097186	0.9834584602175083	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.987378607077613	DDH36_mgp09	-0.2331668204255736	0.5553164185676357	1.88452939979613	0.17283960394709239	0.38739279333490445
DDH36_mgp10	1.252479573878054	0.5496153048133456	2.2788295065826225	0.022677202169167722	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06301344489580119	DDH36_mgp10	-0.2173809194956877	7.45223880885676	4.535022969403388	0.03562119316016168	0.1581330616998379
DDH36_mgp11	1.6841764633140177	0.582745043696537	2.8900742812512847	0.0038515080636319014	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.023213298146954685	DDH36_mgp11	-0.2567726470891881	10.17903830873581	7.572630492002187	0.007017928785420783	0.06695619893942274
DDH36_mgp12	0.9350779854294937	0.5249580033534909	1.7812434127227517	0.07487269437902437	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1565580353889117	DDH36_mgp12	-0.17697643778005193	6.443810190937255	2.479313988772363	0.11845815804209207	0.31606889020821954
DDH36_mgp13	1.3315044469355373	0.5141848349871032	2.5895443745806586	0.009610303583738662	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030820660482319892	DDH36_mgp13	-0.2659410808964896	7.741075728972841	5.366370922674149	0.02253426149199378	0.1218797229192157
DDH36_mgr01	0.7038104428885331	0.5045634905780018	1.3948897532841396	0.1630490875347833	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21670707191783195	DDH36_mgr01	-0.5642917269497691	8.746670459281244	16.729222879438428	8.640035353992405e-5	0.007603231111513316
DDH36_mgr02	0.6306903849785509	0.47747143533007097	1.3208965779126898	0.18653585096260478	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24263630594268656	DDH36_mgr02	-0.3662697439966285	10.200506662118032	9.61934348645302	0.0024919263987447887	0.04063407488415712
DELE1	0.5258043383001902	1.3020759853279538	0.40382001067914325	0.686345080372498	103817412	NA	NA	NA	NA	DELE1	DAP3 binding cell death enhancer 1	DELE1	DELE1	0.7423108171307168	DELE1	0.09239748385761498	1.4948555520067688	0.5680168270080288	0.45278926529204366	0.661170053579605
DENND10	-4.130928592452842	1.9904863599547256	-2.07533629747998	0.03795537763356272	103813794	ENSSCAG00000014253	DENND10	DENN domain containing 10	NA	DENND10	DENN domain containing 10	DENND10	DENND10	0.0970876259133067	DENND10	0.21899162049799692	2.8554481637212246	10.409451136494008	0.001686974788705692	0.03512118417784062
DENND11	-3.0526762832012553	3.000172734044164	-1.0175001754270054	0.30891554885925776	103819700	NA	NA	NA	NA	DENND11	DENN domain containing 11	DENND11	DENND11	0.3760175984786805	DENND11	0.18181868341197027	2.709430043387755	5.2850526550661	0.023554256909354403	0.12480579287230174
DNAI3	-0.34405245060846756	0.8498571147965065	-0.4048356419194643	0.6855983279316957	103815157	NA	NA	NA	NA	DNAI3	dynein axonemal intermediate chain 3	DNAI3	DNAI3	0.7416454116611801	DNAI3	0.07274502498243204	1.7803613772060287	0.0715699462570306	0.7896062572439515	0.8894694142020958
DOP1B	5.159136541732239	2.36310090142137	2.1832062010678825	0.029020628312926497	103815865	NA	NA	NA	NA	DOP1B	DOP1 leucine zipper like protein B	DOP1B	DOP1B	0.07782336157703985	DOP1B	-0.4917129814967578	4.067439532449962	10.124541099161613	0.0019407045137363446	0.037114574108733894
DYNC2I1	-10.822247243515383	7.463825685966421	-1.4499598059830776	0.14706972809501898	103813072	NA	NA	NA	NA	DYNC2I1	dynein 2 intermediate chain 1	DYNC2I1	DYNC2I1	0.19970788524136393	DYNC2I1	0.29996985298615675	-0.6167854885346933	2.997629430504115	0.08641865754492639	0.2635047224020511
ELAPOR1	34.574995999747316	19.583708514123327	1.7654978869202742	0.07748012505553523	103822382	NA	NA	NA	NA	ELAPOR1	endosome-lysosome associated apoptosis and autophagy regulator 1	ELAPOR1	ELAPOR1	0.15776807897155606	ELAPOR1	-0.5716841966707533	-1.1715337135124455	9.647163633978542	0.0024577240370297197	0.04063407488415712
ELOA	-1.4521400433675025	1.400291610349323	-1.037026882568585	0.2997233288805081	103823505	ENSSCAG00000006847	ELOA	elongin A	NA	ELOA	elongin A	ELOA	ELOA	0.36638279200832596	ELOA	-0.03244256360055228	6.873656884271198	0.5604753687205021	0.4557965879616258	0.66293302493427
ENTR1	2.238162654542296	1.2268998094159853	1.8242424013478984	0.06811543392990424	103819124	NA	NA	NA	NA	ENTR1	endosome associated trafficking regulator 1	ENTR1	ENTR1	0.14869414035105114	ENTR1	-0.09944634360258987	3.7774524648696737	2.690809124063318	0.10401777944183851	0.29374302888337334
ENTREP1	2.2729364658355964	1.668201666792921	1.3625070104415278	0.1730379332481991	103822872	NA	NA	NA	NA	ENTREP1	endosomal transmembrane epsin interactor 1	ENTREP1	ENTREP1	0.22785410786443358	ENTREP1	-0.23723542158468391	1.877882242710021	2.2201088318952054	0.13931811095246635	0.34384097385621043
ENTREP3	4.734371223443466	2.625112355489054	1.8034927966203034	0.07131085571486671	103824034	NA	NA	NA	NA	ENTREP3	endosomal transmembrane epsin interactor 3	ENTREP3	ENTREP3	0.15276929619518315	ENTREP3	-0.18369390387860973	1.2128103734235651	1.88586988574653	0.17268831058509931	0.3872724600277457
FBH1	-0.823792524768314	0.5444473054459253	-1.5130803597119342	0.13025924780815717	103822506	NA	NA	NA	NA	FBH1	F-box DNA helicase 1	FBH1	FBH1	0.18253122676182726	FBH1	0.21207789336150462	3.9131593542352534	2.050075398395551	0.15526459894946135	0.3647043750681347
FBXL21P	0.08693201519528868	1.6471318649801585	0.05277781156661423	0.9579089406605676	103817266	ENSSCAG00000010964	FBXL21P	F-box and leucine rich repeat protein 21, pseudogene	NA	FBXL21P	F-box and leucine rich repeat protein 21	FBXL21P	FBXL21P	0.9676440260131852	FBXL21P	0.10729097502069793	3.1037616913407606	1.7576179623837753	0.18789186658427498	0.40658125322902783
FCSK	8.543618218789115	4.606321335177964	1.8547594918188735	0.06363057902661787	103816829	NA	NA	NA	NA	FCSK	fucose kinase	FCSK	FCSK	0.14262251515834565	FCSK	-0.0322809196394075	1.2165417721075802	0.11744567430276494	0.7325287975333475	0.8574471247450995
FHIP1B	-0.6298468040534381	0.7378263189276857	-0.8536518526051241	0.39329791896045085	103824414	NA	NA	NA	NA	FHIP1B	FHF complex subunit HOOK interacting protein 1B	FHIP1B	FHIP1B	0.4639605106775891	FHIP1B	-0.020196099947467586	6.928113932999257	0.0724803979194892	0.7883043760671236	0.8890043199444699
FYB1	-0.14178872479463808	0.6751081184775342	-0.21002372940558325	0.8336491526656855	103821073	NA	NA	NA	NA	FYB1	FYN binding protein 1	FYB1	FYB1	0.8672621303857894	FYB1	0.2841554295635546	5.376686741589267	8.452963622615648	0.004474481095420158	0.05305695806424963
GATD1	4.822475698360451	2.073700120369406	2.3255415047675174	0.02004302327338668	103822287	NA	NA	NA	NA	GATD1	glutamine amidotransferase class 1 domain containing 1	GATD1	GATD1	0.056642953500193584	GATD1	-0.14059826661531136	1.9318877866043715	2.4287845159303263	0.1222315531334644	0.3216619819301695
