gene	MGpost0	MGLpost0	MGPpost0	DietIfpost0
ARHGEF12	-0.726640011	-0.64843742	-0.804842601	0.327562965
ARHGEF18	0.066731193	0.008031366	0.12543102	-0.016364882
ARHGEF2	0.045914206	0.096152027	-0.004323616	0.06215485
ARHGEF3	-0.087486708	-0.18362875	0.008655334	-0.182963328
ARHGEF6	-2.26E-05	-0.029139659	0.029094366	0.024817945
ARHGEF7	-0.00614344	0.169762144	-0.182049024	-0.013801624
ARHGEF9	0.043944922	-0.374730531	0.462620376	-0.193916736
ARID1A	0.080813959	-0.019779849	0.181407768	-0.175478597
ARID1B	0.149497008	0.127584531	0.171409484	-0.033556684
ARID2	0.100102991	0.134276849	0.065929133	-0.087049607
ARID3A	0.233819213	0.222883442	0.244754984	-0.023751411
ARID3B	-0.085956995	-0.185662905	0.013748916	-0.180490666
ARID4A	0.026562419	0.057503222	-0.004378384	-0.000594291
ARID4B	-0.045938921	-0.051821531	-0.040056312	0.054194209
ARID5B	0.099828082	-0.163940275	0.363596439	-0.330317692
ARIH1	-0.128989976	-0.196423866	-0.061556086	-0.028239297
ARIH2	-0.233192903	-0.250371381	-0.216014425	0.074705319
ARL1	-0.148229572	-0.058674642	-0.237784503	0.114138521
ARL11	0.628240576	0.87356291	0.382918243	0.011793629
ARL13B	-0.065913828	-0.006944759	-0.124882897	0.260374334
ARL14	-0.411700115	-0.578722992	-0.244677238	-0.205690746
ARL14EP	-0.031855922	-0.007409506	-0.056302338	0.067987402
ARL15	-0.093515597	-0.006488504	-0.180542689	0.2118652
ARL16	-0.235799425	-0.334849706	-0.136749143	-0.265369592
ARL2BP	0.177695936	-0.066078735	0.421470607	-0.468261236
ARL3	-0.522199817	-0.538746648	-0.505652986	-0.14106058
ARL4A	-0.205684414	-0.145964496	-0.265404332	0.063250681
ARL4C	0.503086275	0.498960609	0.50721194	-0.041013622
ARL5A	-0.149786247	-0.07837841	-0.221194084	-0.005246275
ARL5B	-0.115099887	-0.086861791	-0.143337982	0.160322314
ARL6	0.107407958	0.412353795	-0.197537878	0.097478984
ARL6IP1	-0.01788486	0.022710767	-0.058480487	0.272518708
ARL6IP4	-0.08625168	-0.118449357	-0.054054004	-0.05029643
ARL6IP5	-0.112803911	-0.004208152	-0.221399669	0.224612086
ARL8A	-0.158074226	-0.308479481	-0.00766897	-0.126118905
ARL8B	-0.122945659	-0.163527635	-0.082363684	-0.013947924
ARMC1	-0.069115441	-0.053665606	-0.084565276	-0.01089546
ARMC10	0.014173438	0.619419508	-0.591072631	0.54663916
ARMC6	-0.02306065	-0.026920833	-0.019200467	0.134162196
ARMC7	-0.255421621	-0.188855007	-0.321988235	0.222339699
ARMC8	-0.044538741	-0.02472968	-0.064347801	0.127028943
ARMC9	-0.40393049	-0.663080632	-0.144780347	0.024923955
ARMH3	-0.146913826	-0.194272303	-0.09955535	-0.001155143
ARMT1	0.059460723	0.101303252	0.017618195	-0.036298221
ARNT	-0.017928323	-0.134763934	0.098907288	-0.103060317
ARNTL	0.050767217	0.034887504	0.06664693	-0.090825811
ARNTL2	-0.092463676	0.134173939	-0.31910129	0.210061601
ARPC1A	-0.114985986	-0.036633724	-0.193338248	0.149174388
ARPC1B	0.216893858	0.070885328	0.362902388	-0.042266867
ARPC2	5.70E-05	-0.009437825	0.009551761	0.011007727
ARPC3	0.248082619	0.29900354	0.197161697	0.043679564
ARPC4	0.052612086	0.019457196	0.085766976	-0.00165243
ARPC5	0.261772958	0.186840028	0.336705889	-0.025985761
ARPC5L	-0.130142205	-0.151208061	-0.109076349	-0.086977897
ARPP19	-0.098132385	-0.175007001	-0.02125777	-0.082850641
ARR3	0.031219295	0.151337884	-0.088899294	-0.343179878
ARRB1	0.065685578	0.105780287	0.02559087	-0.077963348
ARRDC1	-0.593674403	-1.414630908	0.227282103	-0.405689003
ARRDC2	0.048349978	0.10096394	-0.004263983	-0.007609885
ARRDC3	0.225866847	0.18390158	0.267832113	-0.334204366
ARRDC4	0.145674358	0.148258505	0.143090211	0.119738151
ARSA	-0.343704669	-0.645052797	-0.042356541	-0.201107859
ARSB	0.398273064	0.445885404	0.350660725	0.316200237
ARSG	-0.20231015	-0.410373648	0.005753348	-0.444771425
ARSK	-0.017816481	0.243491766	-0.279124728	0.242338889
ART4	-0.32335167	-0.515401083	-0.131302258	0.018674496
ARV1	0.01139563	0.093591458	-0.070800197	0.041864168
AS3MT	0.398162288	0.654972865	0.141351711	0.0730548
ASAH1	0.464898693	0.51265188	0.417145505	0.088870324
ASAP1	0.134413319	0.136645756	0.132180882	-0.063647679
ASAP2	0.185045378	0.225771663	0.144319093	-0.035002201
ASAP3	0.332296283	0.333240456	0.331352109	0.090821434
ASB13	-0.208823002	-0.210836824	-0.206809181	0.466329153
ASB2	0.022235155	0.088650359	-0.04418005	0.150814058
ASB3	-0.172269368	-0.316829903	-0.027708832	-0.215198578
ASB5	0.012490501	0.170960183	-0.145979182	0.226672898
ASB6	-0.068365993	-0.072201368	-0.064530617	0.052585392
ASB7	-0.090966925	-0.184742438	0.002808588	0.005194699
ASB8	0.002078258	-0.144339575	0.148496091	-0.025237715
ASB9	-0.668369117	-0.456810904	-0.879927329	0.266474964
ASCC1	-0.06263885	-0.053293612	-0.071984088	0.043172426
ASCC2	-0.113071192	-0.150133792	-0.076008592	-0.195546679
ASCC3	-0.091699149	-0.061826648	-0.12157165	0.039649373
ASCL3	0.058449318	0.109934784	0.006963852	-0.138846658
ASDURF	0.055169035	0.072509092	0.037828978	-0.09757188
ASF1A	-0.109825353	0.000807167	-0.220457872	0.065980481
ASH1L	-0.137161893	-0.298405713	0.024081927	-0.137501732
ASH2L	0.223069101	0.021150974	0.424987227	-0.584498708
ASL	0.514534281	0.404341141	0.62472742	-0.018244636
ASMT	-0.091711695	-0.116717561	-0.066705829	0.271116938
ASMTL	0.052211112	0.176676058	-0.072253834	0.251653684
ASNS	-0.292352091	-0.23212519	-0.352578992	0.467612723
ASNSD1	-0.033281604	-0.001135485	-0.065427722	-0.089508441
ASPG	-0.018386413	-0.017140483	-0.019632344	-0.298746998
ASPH	-0.265257026	-0.143434354	-0.387079697	0.142347234
ASPM	0.181289062	0.206404434	0.15617369	0.081101924
ASPSCR1	-0.243830522	-0.252208418	-0.235452625	0.016009599
ASRGL1	-0.288645013	-0.305932148	-0.271357878	-0.04846691
ASS1	0.92713712	1.167620438	0.686653802	0.673144069
ASTE1	-0.109077004	-0.04492007	-0.173233937	-0.063052545
ASXL1	0.131182413	0.117182889	0.145181936	-0.110845041
ASXL2	0.00298241	-0.141098785	0.147063604	-0.09892115
ATAD1	0.014972746	0.007675713	0.022269778	-0.028515933
ATAD2	-0.101240921	0.022258191	-0.224740033	0.005117541
ATAD2B	-0.26664002	-0.193056807	-0.340223234	0.000880243
ATAD3A	-0.085519159	-0.218781121	0.047742804	0.100320804
ATAD5	0.317089409	0.43543901	0.198739807	0.097413135
ATE1	-0.085663691	-0.127946035	-0.043381347	-0.069752141
ATF1	-0.106136002	-0.181871382	-0.030400621	-0.132886241
ATF2	0.098596332	0.077211299	0.119981365	-0.011297723
ATF4	-0.138892695	-0.091827925	-0.185957465	-0.030365505
ATF6	-0.294387227	-0.502969347	-0.085805106	-0.071467279
ATF7IP	-0.125800516	-0.249733248	-0.001867784	-0.168067346
ATG10	0.070759964	0.234849094	-0.093329166	0.550119784
ATG101	-0.187944145	-0.257851852	-0.118036438	0.02408565
ATG12	0.039148072	0.225916756	-0.147620611	0.259069407
ATG13	0.145124015	0.131977544	0.158270487	0.002902182
ATG14	0.039401259	0.068835365	0.009967153	-0.012851798
ATG16L1	-0.020386362	0.03297902	-0.073751745	-0.121075507
ATG2B	0.042126368	0.013000799	0.071251937	-0.010705993
ATG3	0.028115832	0.06866565	-0.012433986	0.000283774
ATG4A	0.128246291	0.225899314	0.030593267	0.082156088
ATG4B	-0.037440006	0.030329589	-0.1052096	0.082748987
ATG4C	0.023592106	0.062076761	-0.014892549	-0.1231712
ATG5	0.012147264	0.026858809	-0.002564281	0.098343441
ATG7	-0.146702766	0.092755216	-0.386160748	0.302628152
ATG9A	-0.039688199	0.050320024	-0.129696421	0.051308776
ATIC	0.141674348	0.30724935	-0.023900655	-0.066119014
ATL1	0.334563226	0.304247417	0.364879035	-0.119487614
ATL2	0.057218282	0.121967135	-0.007530571	0.132002118
ATM	0.551397111	1.15020408	-0.047409859	-0.015685828
ATMIN	-0.057568231	-0.034139721	-0.08099674	0.083576031
ATP10A	0.400777554	0.473870908	0.327684201	-0.233512326
ATP10D	0.184984698	0.13573404	0.234235356	-0.232629725
ATP11A	0.410472452	0.239671129	0.581273776	-0.25686885
ATP11B	0.217413186	0.284693663	0.150132709	-0.034690736
ATP11C	-0.282966594	-0.361640314	-0.204292875	-0.060194978
ATP13A1	0.083377939	0.100805307	0.065950571	-0.114933315
ATP13A2	0.058847334	0.07127005	0.046424618	-0.056910366
ATP13A3	-0.046769434	-0.143700356	0.050161488	-0.209696576
ATP1A1	0.201240521	0.290198153	0.112282888	0.135780333
ATP1B1	0.275121159	0.616435638	-0.066193321	0.171084349
ATP1B3	-0.142257897	0.082831529	-0.367347324	0.362726589
ATP23	-0.062841523	0.02368091	-0.149363956	0.162706006
ATP2A2	0.397885188	0.541493715	0.254276661	-0.030674879
ATP2A3	0.221327972	0.16226417	0.280391774	-0.148059907
ATP2B1	0.226917843	0.293445077	0.16039061	-0.030659208
ATP2B4	-0.288695222	-0.110407195	-0.466983248	0.464191462
ATP2C1	0.120057492	0.181475573	0.058639411	0.011786567
ATP5F1A	0.099052104	0.130678963	0.067425246	0.047749271
ATP5F1B	0.300034009	0.357005253	0.243062764	0.135867056
ATP5F1C	0.041994285	0.221140217	-0.137151647	0.243027887
ATP5F1D	-0.174145027	-0.235202454	-0.113087599	-0.140724215
ATP5F1E	-0.07915814	0.115645606	-0.273961886	0.361438622
ATP5IF1	-0.14100778	0.003512361	-0.285527921	0.235084998
ATP5MC3	0.025310871	0.109864362	-0.05924262	0.043728552
ATP5MD	-0.119659788	0.038004561	-0.277324137	0.150759989
ATP5MF	-0.357829094	-0.346400351	-0.369257836	0.019303064
ATP5MPL	-0.305123428	-0.245106872	-0.365139984	0.130340442
ATP5PB	-0.228582008	-0.261060508	-0.196103508	-0.056834903
ATP5PD	-0.107626795	-0.123513582	-0.091740008	0.007338094
ATP5PF	-0.0786912	-0.008096029	-0.149286371	0.073869562
ATP5PO	-0.105536916	-0.041105141	-0.169968691	0.046087927
ATP6AP1	0.240595845	0.27449092	0.206700769	0.184261096
ATP6AP1L	-0.098832639	-0.014615503	-0.183049776	0.203831536
ATP6AP2	-0.007035027	0.136362172	-0.150432226	0.158822604
ATP6V0A2	-0.056166595	-0.070770116	-0.041563074	0.048446518
ATP6V0B	-0.094039266	-0.106483807	-0.081594726	-0.020553833
ATP6V0C	-0.015566397	-0.05537744	0.024244647	-0.044871755
ATP6V0D1	-0.041966966	0.00763158	-0.091565511	0.129088426
ATP6V0E1	-0.113207262	-0.074618778	-0.151795745	0.16468286
ATP6V1A	0.045180727	0.07913588	0.011225574	0.038719735
ATP6V1B2	0.03393431	0.03651606	0.031352561	-0.365156484
ATP6V1C1	0.003236191	-0.035144006	0.041616388	0.078737596
ATP6V1D	-0.055908662	-0.086006226	-0.025811099	0.076116207
ATP6V1E1	-0.034769836	-0.072945814	0.003406142	0.04731992
ATP6V1F	0.059385931	0.002396504	0.116375358	-0.099252334
ATP6V1G1	-0.139831908	-0.102440217	-0.1772236	0.137243873
ATP6V1H	-0.08827162	0.057365668	-0.233908908	0.387866294
ATP7A	-0.161455011	-0.291323396	-0.031586627	-0.131384962
ATP8A1	-0.285467556	0.666678929	-1.23761404	1.316521176
ATP8B3	-0.530812865	-0.94940808	-0.11221765	0.202176329
ATP9B	0.037765082	0.176277501	-0.100747336	0.076585463
ATPAF1	-0.166192922	-0.116629627	-0.215756217	0.242891716
ATPAF2	-0.026812781	0.031666173	-0.085291736	-0.057437998
ATPSCKMT	0.289903352	0.400616376	0.179190328	-0.129063452
ATRIP	0.044221947	0.08517994	0.003263954	0.118462546
ATRN	-0.07721514	-0.035501612	-0.118928667	0.116924293
ATRX	-0.050914106	-0.154260814	0.052432602	-0.0431476
ATXN1	0.203960065	0.172071642	0.235848489	-0.005640578
ATXN10	-0.021942866	0.107167511	-0.151053242	-0.067314626
ATXN1L	-0.141815726	-0.196191069	-0.087440383	-0.024816189
ATXN2	-0.170698742	-0.218812668	-0.122584816	-0.024620819
ATXN3	0.153559483	0.283728062	0.023390903	0.10585063
ATXN7	-0.081433534	0.038909571	-0.201776638	0.170101655
ATXN7L1	0.036784247	0.156355272	-0.082786778	0.313415727
ATXN7L3	0.196927811	0.23651382	0.157341801	-0.029513119
AUH	0.439818809	0.839732648	0.039904971	0.358723827
AUP1	-0.11322367	-0.096278066	-0.130169275	0.116766782
AURKA	0.194109649	0.218263744	0.169955554	-0.008494187
AURKAIP1	-0.096093537	-0.039418059	-0.152769016	0.069427348
AVEN	-0.085350163	0.101085225	-0.271785551	0.150410806
AVL9	-0.083770932	-0.175594219	0.008052355	0.026519668
AVPI1	0.026533315	-0.327060542	0.380127172	-0.38591466
AXIN1	-0.142058561	-0.200296687	-0.083820435	0.0215442
AXIN2	0.782223512	0.63525485	0.929192174	-0.133214195
AZI2	0.180058091	0.347090284	0.013025897	0.115433187
AZIN1	-0.204803163	-0.146124478	-0.263481848	0.21614088
AZIN2	0.01095739	-0.15363244	0.175547221	0.016620307
B2M	0.221192845	0.334069592	0.108316099	0.22523368
B3GALNT1	0.10727886	0.081260646	0.133297074	-0.143716543
B3GALNT2	-0.239880156	-0.064822546	-0.414937767	0.305461878
B3GALT5	-0.232329216	-0.145251356	-0.319407075	0.083442407
B3GALT6	-0.816406639	-1.430279868	-0.202533411	-0.895478524
B3GNT2	0.033287618	0.21066415	-0.144088914	0.240285475
B3GNT4	0.703994152	0.904593401	0.503394904	-0.220885047
B3GNT5	0.04477461	-0.169334301	0.258883521	-0.383577263
B3GNTL1	0.26738617	0.038827235	0.495945104	-0.050315252
B4GALT1	-0.0142213	-0.144449905	0.116007305	-0.00763434
B4GALT2	-0.275010924	-0.459236457	-0.09078539	-0.113695012
B4GALT4	0.071480453	-0.013637658	0.156598565	0.040053372
B4GALT5	0.360078527	0.423886201	0.296270853	-0.01043257
B4GALT6	-0.319361453	-0.66422794	0.025505033	-0.082160029
B4GALT7	0.070910214	0.222100336	-0.080279908	0.177329155
B9D1	-0.092851796	-0.068453528	-0.117250065	-0.195568821
BABAM2	0.100476925	0.182640223	0.018313628	0.090283932
BACE1	0.207595407	0.060511382	0.354679432	-0.192724744
BACE2	0.470991777	0.213006092	0.728977462	-0.301900446
BACH1	-0.251482953	-0.297866347	-0.205099559	-0.042666787
BACH2	-0.036202923	-0.185156861	0.112751015	-0.482721715
BAG1	-0.319273781	-0.194992128	-0.443555433	0.060674777
BAG4	-0.251724904	-0.32156654	-0.181883269	0.004065761
BAG5	-0.167274663	-0.249822179	-0.084727148	-0.01628736
BAHCC1	0.121981195	-0.342030058	0.585992447	-0.525856631
BAHD1	-0.034866455	-0.050942283	-0.018790626	-0.12602934
BAIAP2	0.376021481	0.472168804	0.279874158	0.134573017
BAK1	0.673835465	0.769161027	0.578509902	-0.051106719
BAMBI	0.18058485	0.199244417	0.161925282	-0.102563908
BANK1	0.079459547	0.006258191	0.152660903	-0.032620128
BANP	-0.094154873	-0.169811863	-0.018497882	-0.000995879
BAP1	0.056035125	0.044606873	0.067463378	0.004394064
BASP1	0.429218661	0.213808604	0.644628718	0.069570009
BATF	0.00156405	-0.010153414	0.013281513	-0.207990911
BAZ1A	-0.029826373	0.044140854	-0.1037936	0.107246207
BAZ1B	-0.060913081	-0.100019599	-0.021806562	-0.109733778
BAZ2A	0.105532081	0.130048333	0.08101583	-0.048503173
BAZ2B	-0.169222141	-0.062562542	-0.27588174	0.053743793
BBIP1	-0.094317774	-0.224154616	0.035519068	-0.094059274
BBS10	-0.112140105	0.162822163	-0.387102372	0.17507535
BBS2	0.271735897	0.365406531	0.178065264	-0.072042816
BBS4	-0.219430949	-0.368869237	-0.069992661	-0.079862068
BBS5	-0.029306904	0.092352534	-0.150966341	-0.118748864
BBS7	-0.06069574	-0.040825237	-0.080566243	-0.074640657
BBS9	0.027507445	0.045367309	0.009647582	0.161105622
BBX	0.128330478	0.270403593	-0.013742637	0.17082922
BCAN	0.178486845	-0.31658209	0.67355578	0.752449798
BCAR3	-0.303035436	-0.249705356	-0.356365517	0.057019863
BCAS2	-0.112239327	-0.099558291	-0.124920363	0.122554158
BCAS3	-0.051205799	-0.160192979	0.05778138	-0.072977448
BCCIP	0.01935524	0.241108603	-0.202398124	0.109272086
BCHE	-0.494692819	-0.636310116	-0.353075521	0.741762992
BCKDHA	-0.306011426	-0.340519332	-0.271503519	-0.222324586
BCKDHB	0.380435375	0.628545912	0.132324838	0.425421911
BCL10	0.015678528	0.006059156	0.0252979	-0.057316553
BCL11A	0.332241901	0.470991537	0.193492265	-0.203484186
BCL11B	-0.074025442	-0.249507059	0.101456175	-0.585042243
BCL2	-0.009884428	0.07857595	-0.098344806	0.050028487
BCL2A1	0.598944213	0.60046566	0.597422766	0.334009753
BCL2L1	-0.026838257	-0.056533454	0.00285694	0.044939073
BCL2L10	0.198643026	0.300943986	0.096342066	0.078595628
BCL2L11	0.204026751	0.296547328	0.111506174	0.153312846
BCL2L13	0.077618372	0.190175849	-0.034939105	-0.04471957
BCL6	0.220033305	0.075671004	0.364395606	-0.288333906
BCL7A	-0.133514623	-0.290100002	0.023070755	-0.197147903
BCL7B	-0.093876656	-0.073283602	-0.114469711	-0.001265844
BCL9	-0.108447148	-0.300020201	0.083125904	0.100209134
BCL9L	0.362646017	0.333817126	0.391474908	-0.235851296
BCLAF1	-0.046283901	-0.083095607	-0.009472196	-0.080720093
BCLAF3	0.037873495	0.190597519	-0.114850528	0.1073804
BCO1	0.52389346	0.5529728	0.49481412	0.134458011
BCOR	0.114525798	0.067023965	0.16202763	-0.28998836
BCORL1	-0.376063398	-0.700169245	-0.05195755	-0.250701995
BCR	0.354486873	0.363215763	0.345757984	0.020908689
BDH1	-0.448427126	-0.476501173	-0.420353079	0.151140914
BDH2	0.488063051	0.865481009	0.110645094	0.600581103
BDP1	0.006576087	0.062891745	-0.04973957	0.091139821
BECN1	-0.036569412	-0.009387068	-0.063751756	0.080164996
BEND2	0.203959728	0.331177059	0.076742396	0.038088407
BEND5	-0.375532726	-0.53933596	-0.211729492	0.012634786
BEND7	-0.84216128	-1.290114841	-0.394207719	0.029780798
BET1	-0.287921787	-0.486376367	-0.089467206	-0.260302597
BET1L	0.038569878	0.182814779	-0.105675023	0.224192714
BFAR	-0.005273488	0.093609585	-0.10415656	0.162782775
BGLAP	-2.285299392	-3.832337154	-0.738261629	2.063026683
BHLHA15	0.334441261	0.385994531	0.282887992	0.160363772
BHLHE40	0.397195146	0.393032313	0.40135798	0.028617793
BICD2	0.243983577	0.209114287	0.278852867	-0.087223543
BICRAL	-0.04980144	-0.093682596	-0.005920285	-0.09407323
BID	0.154336785	0.172024622	0.136648948	-0.087108101
BIN1	0.304118232	0.264597553	0.343638912	0.045459838
BIN2	0.105548565	-0.052458005	0.263555136	0.003804949
BIN3	-0.015552496	-0.053424495	0.022319504	0.153426826
BIRC6	-0.124762752	-0.279156975	0.029631471	-0.011824331
BIVM	0.175193464	0.370225377	-0.019838449	0.085605629
BLCAP	-0.15026708	-0.104225543	-0.196308618	0.195830636
BLK	-0.139882176	-0.044568885	-0.235195468	-0.004179071
BLM	-0.214636088	-0.302727166	-0.12654501	-0.123507288
BLMH	0.120549787	0.184068499	0.057031074	0.019336246
BLNK	0.409302264	0.538855097	0.279749431	0.125565469
BLOC1S2	-0.214725955	-0.214901819	-0.214550092	0.096452416
BLOC1S3	-0.018657164	-0.026660557	-0.010653771	0.222862592
BLOC1S4	0.071898626	0.200937962	-0.05714071	0.185596539
BLOC1S5	-0.143969184	-0.251726023	-0.036212345	-0.111493645
BLOC1S6	-0.001125363	0.009330344	-0.011581069	0.139511967
BLVRA	-0.475766953	-0.498748091	-0.452785815	0.265395993
BLZF1	0.101736404	0.224696553	-0.021223745	0.029245424
BMF	0.367088089	0.472440968	0.261735209	0.127114322
BMI1	0.129519021	0.277899023	-0.018860981	-0.251631752
BMP2K	0.059861325	0.163131149	-0.043408499	-0.147845788
BMP3	-0.297311956	-0.435755469	-0.158868443	-0.172045757
BMP6	0.039474232	-0.000569216	0.07951768	0.06651705
BMP7	0.361529102	0.305024066	0.418034138	-0.063493952
BMPR2	0.175371671	0.152430162	0.19831318	-0.133734819
BMS1	-0.006503922	0.069818886	-0.082826729	0.019488068
BMT2	0.088046601	0.188172183	-0.012078982	0.113049136
BNIP1	-0.020364249	-0.048506761	0.007778263	0.185368779
BNIP2	-0.077178473	-0.164423148	0.010066203	0.025794206
BNIP3	0.080969397	0.114845533	0.047093261	-0.111134779
BNIP3L	-0.07945075	-0.029243514	-0.129657986	0.093843593
BOD1	-0.084144605	-0.102588579	-0.065700631	-0.150684844
BOD1L1	-0.145629889	-0.231737565	-0.059522212	0.011491087
BOK	0.132168473	0.197845799	0.066491147	0.06311998
BOLA3	-0.322846646	-0.320791927	-0.324901365	0.000816601
BOP1	0.512951991	0.522176156	0.503727825	-0.118640922
BORA	0.143360683	0.247661949	0.039059417	0.069874554
BORCS5	0.048870104	0.054913319	0.042826889	-0.002926544
BORCS6	0.02655885	0.086922375	-0.033804676	-0.013557113
BORCS7	0.15366049	0.366810677	-0.059489698	0.192444027
BPGM	-0.07982628	0.829942082	-0.989594641	0.788232848
BPHL	-0.405336493	-0.403242961	-0.407430025	-0.11071078
BPI	0.099276963	0.093021214	0.105532712	-0.003413641
BPNT1	0.081394824	0.090064418	0.072725229	0.05225524
BPTF	-0.08620763	-0.233585231	0.061169972	-0.150345727
BRAF	-0.050149292	-0.107583643	0.007285059	-0.018583781
BRAP	-0.061151685	-0.025553719	-0.096749651	0.067599849
BRAT1	-0.028212521	0.058125907	-0.114550948	0.060557292
BRCA1	0.859954779	0.796342499	0.923567059	-0.201802762
BRCC3	-0.003661824	0.044731082	-0.05205473	0.027423312
BRD1	0.075845577	0.128789752	0.022901403	0.086350837
BRD3	-0.107851473	-0.133877296	-0.08182565	-0.092267351
BRD4	-0.141399753	-0.298615847	0.01581634	-0.127934325
BRD7	-0.051281209	-0.002603766	-0.099958652	0.005249914
BRD8	-0.001513888	0.001862509	-0.004890284	-0.184770454
BRD9	0.098191343	0.215055207	-0.018672521	0.219225851
BRF1	-0.199278395	-0.320072488	-0.078484302	-0.00578147
BRF2	0.07056109	0.017355528	0.123766651	-0.103547229
BRI3BP	0.216686761	0.253529824	0.179843698	-0.125632209
