gene_name	description	logFC_infection	logFC_diet	logFC_interaction	FDR_infection	FDR_diet	FDR_interaction	gene	number_DE_contrasts	logCPM	repressed_in_infection	induced_in_infection	higher_in_Protein	higher_in_Lipid	Protein_ixn_bigger_Inf	Lipid_ixn_bigger_Inf	DE_in_infection	DE_in_diet	DE_in_ixn
ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	3.1829402041484576	NA	NA	9.012256825078783e-4	NA	NA	103823136	1	-1.588501033794176	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HMBS	hydroxymethylbilane synthase	-0.20737904077528643	NA	NA	9.842924241581317e-4	NA	NA	103822821	1	7.386960757222675	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PLEKHA6	pleckstrin homology domain containing A6	-1.0199348087933164	NA	NA	0.001025701554939231	NA	NA	103824508	1	-0.05457291350232814	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103814354	tubulin monoglutamylase TTLL4	-0.30264602696875764	NA	NA	0.0011119189126584633	NA	NA	103814354	1	4.573610636131781	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PHB1	prohibitin 1	-0.34752504573078247	NA	NA	0.0011119189126584633	NA	NA	PHB1	1	6.0687738950448376	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PPIP5K1	diphosphoinositol pentakisphosphate kinase 1	-0.3549680405023255	NA	NA	0.0012101516923472434	NA	NA	103816137	1	3.3893415881131568	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PBRM1	polybromo 1	-0.4497761314205085	NA	NA	0.0012101516923472434	NA	NA	103817144	1	6.572167613699805	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TIMM13	translocase of inner mitochondrial membrane 13	-0.36273383088521716	NA	NA	0.001366858187306085	NA	NA	103821870	1	3.7834032751933977	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RPS17	ribosomal protein S17	-0.4318343930684829	NA	NA	0.0013882899543216423	NA	NA	103815935	1	8.596520967714769	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
POU2F3	POU class 2 homeobox 3	-1.9619201594204232	NA	NA	0.00151551977395786	NA	NA	103822998	1	0.4836419695932693	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GLRX5	glutaredoxin 5	-0.2422681425094995	NA	NA	0.001662362556490069	NA	NA	127059643	1	9.12526615939205	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LYRM1	LYR motif containing 1	-0.5970598661632828	NA	NA	0.001662362556490069	NA	NA	103817684	1	6.372994037826041	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RADIL	Rap associating with DIL domain	-1.8878488003410054	NA	NA	0.0022941009400960287	NA	NA	103817625	1	-1.7745110710957217	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LHFPL4	LHFPL tetraspan subfamily member 4	-0.7188665815027446	NA	NA	0.00242019117720623	NA	NA	103817174	1	-0.2706583378654927	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ATP11C	ATPase phospholipid transporting 11C	-0.23915393072102845	NA	NA	0.0030813463370664824	NA	NA	103816586	1	7.437937418433418	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103816513	UAP56-interacting factor-like	-0.5109266833055273	NA	NA	0.003083276440779304	NA	NA	103816513	1	5.4890796427102755	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ARHGEF12	Rho guanine nucleotide exchange factor 12	-0.7049722090532191	NA	NA	0.003083276440779304	NA	NA	103823048	1	6.605256892503107	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SGK1	serine/threonine-protein kinase Sgk1	-0.2719774738639995	NA	NA	0.003083276440779304	NA	NA	103820550	1	8.221888799929816	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
DNAAF2	dynein axonemal assembly factor 2	0.5753356270196882	NA	NA	0.003083276440779304	NA	NA	127059700	1	1.2414058669806773	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
POLL	DNA polymerase lambda	-0.6190311588501305	NA	NA	0.003784071334106133	NA	NA	103813870	1	2.438964869079038	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CD164	CD164 molecule	0.30876576055924	NA	NA	0.003784071334106133	NA	NA	103818696	1	7.324770585477543	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AXIN2	axin 2	0.873937002806805	NA	NA	0.003784071334106133	NA	NA	103819763	1	0.5098626217921411	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103824797	DENN domain-containing protein 4B	-0.5667913579501119	NA	NA	0.003784071334106133	NA	NA	103824797	1	0.3424863346622883	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
DDN	dendrin	-0.5321381545162085	NA	NA	0.003787957403287865	NA	NA	127060463	1	2.83061712896289	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PKNOX1	PBX/knotted 1 homeobox 1	-0.5206622491911034	NA	NA	0.003787957403287865	NA	NA	103815751	1	6.1411372362706995	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SARS2	seryl-tRNA synthetase 2, mitochondrial	-0.27106065208681107	NA	NA	0.003787957403287865	NA	NA	127060475	1	3.3110901793000638	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PSAP	prosaposin	0.1956928880751425	NA	NA	0.003787957403287865	NA	NA	103823730	1	9.683640135750172	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	-0.20840675962073646	NA	NA	0.003787957403287865	NA	NA	127059518	1	6.0391016222906675	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SLC39A1	solute carrier family 39 member 1	0.6476833338360357	NA	NA	0.00389074230618536	NA	NA	103825600	1	1.4708752677310846	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NCOA1	nuclear receptor coactivator 1	-0.5050000336291982	NA	NA	0.00389074230618536	NA	NA	103824777	1	3.3213395020413223	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC115484330	uncharacterized LOC115484330	-0.43648517882129234	NA	NA	0.00389074230618536	NA	NA	115484330	1	2.971130468896251	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TAF3	TATA-box binding protein associated factor 3	-0.21984056167797295	NA	NA	0.004032360332577956	NA	NA	103813579	1	5.859847177100237	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103820018	TBC1 domain family member 24-like	-1.1482584524768407	NA	NA	0.004032360332577956	NA	NA	103820018	1	-0.2937622363019631	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
INTS2	integrator complex subunit 2	-0.2501477115519228	NA	NA	0.0041483265600981796	NA	NA	103820177	1	6.427275743918597	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SEL1L3	SEL1L family member 3	0.38181279370478666	NA	NA	0.0041483265600981796	NA	NA	103824619	1	1.7924586876077342	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ULK2	unc-51 like autophagy activating kinase 2	0.6166676152018054	NA	NA	0.0041483265600981796	NA	NA	103820159	1	1.9175014925375033	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NA	NA	-0.27978618038601877	NA	NA	0.0041483265600981796	NA	NA	103817717	1	2.8060398137751963	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HKDC1	hexokinase HKDC1	-0.5384012740133256	NA	NA	0.004385232080393606	NA	NA	103823724	1	3.439702875732097	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127060487	2-hydroxyacyl-CoA lyase 2-like	-0.5261812586006753	NA	NA	0.004385232080393606	NA	NA	127060487	1	2.920190043911384	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing	-0.24108247452933274	NA	NA	0.004385232080393606	NA	NA	103819912	1	3.6203013030219653	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127061258	procollagen galactosyltransferase 1-like	-0.38623296631877346	NA	NA	0.004385232080393606	NA	NA	127061258	1	2.8532069521973273	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GPR180	G protein-coupled receptor 180	0.2500192725384499	NA	NA	0.004535536692457175	NA	NA	103812282	1	3.618094075441886	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MELTF	melanotransferrin	-1.2254254622576641	NA	NA	0.004564635066687544	NA	NA	103815403	1	-1.1868770697882012	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PLPP2	phospholipid phosphatase 2	-0.4312760377581085	NA	NA	0.00456579198035656	NA	NA	103821938	1	6.49535425237015	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SLC35B4	solute carrier family 35 member B4	-0.5192550204154346	NA	NA	0.004692925350128189	NA	NA	103822514	1	2.8592552831523212	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ACSL6	acyl-CoA synthetase long chain family member 6	-0.4203495619075273	NA	NA	0.004840576337508093	NA	NA	103817247	1	5.682645810277696	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ABCD2	ATP binding cassette subfamily D member 2	0.2741715135162532	NA	NA	0.004840576337508093	NA	NA	103813507	1	4.309889095929545	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SLC25A1	solute carrier family 25 member 1	0.47710601499316657	NA	NA	0.004840576337508093	NA	NA	103818064	1	4.165316599678117	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RREB1	ras responsive element binding protein 1	-0.28067698778553263	NA	NA	0.0048836036206477825	NA	NA	103815989	1	7.964659069684508	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CASP6	caspase 6	0.614579194259222	NA	NA	0.0048836036206477825	NA	NA	103826003	1	5.504476720768643	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
KLHL25	kelch like family member 25	-0.3099958178553889	NA	NA	0.0048836036206477825	NA	NA	103816082	1	6.725541904325628	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ANKRD9	ankyrin repeat domain 9	-0.33520734200390556	NA	NA	0.0048836036206477825	NA	NA	103826417	1	5.265726072233549	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FRMD6	FERM domain containing 6	1.3695503356373533	NA	NA	0.0048877549953812195	NA	NA	103826832	1	1.0133724396228536	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AGFG1	ArfGAP with FG repeats 1	-0.20932102229286847	NA	NA	0.004933778645106568	NA	NA	103815431	1	7.485761955678736	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PYGL	glycogen phosphorylase L	0.46284373918872973	NA	NA	0.004933778645106568	NA	NA	103826310	1	2.9007490198208683	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EGR1	early growth response 1	-0.8288247930948892	NA	NA	0.00502808704892095	NA	NA	103817544	1	2.1290534316973395	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PCYT2	phosphate cytidylyltransferase 2, ethanolamine	-0.18723744463044228	NA	NA	0.005035052551054437	NA	NA	103819731	1	5.149144127094101	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CYBA	cytochrome b-245 light chain	0.4599679052374782	NA	NA	0.005248300100986465	NA	NA	103816882	1	5.099274486560198	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127061181	BRD4-interacting chromatin-remodeling complex-associated protein-like	-0.47443962608811957	NA	NA	0.005333203977689906	NA	NA	127061181	1	2.371694409721432	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
YPEL1	yippee like 1	0.29505171116643636	NA	NA	0.005338847421343015	NA	NA	103818075	1	8.435466813094202	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ANP32A	acidic nuclear phosphoprotein 32 family member A	-0.1921274355758175	NA	NA	0.005338847421343015	NA	NA	103816257	1	6.670897973021384	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC108962056	uncharacterized LOC108962056	-0.2614843349883706	NA	NA	0.005521322394903704	NA	NA	108962056	1	4.1359972695956175	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ADPRH	ADP-ribosylarginine hydrolase	0.543019789384247	NA	NA	0.0056757836658942774	NA	NA	103818418	1	3.911525124037693	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
BTF3	basic transcription factor 3	-0.26560182637619917	NA	NA	0.0056757836658942774	NA	NA	103819476	1	5.612448634247143	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MID1IP1	MID1 interacting protein 1	-0.5292283747610246	NA	NA	0.005771651921259544	NA	NA	103815780	1	6.233684293803057	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SLC30A10	solute carrier family 30 member 10	-0.4394681216863141	NA	NA	0.005771651921259544	NA	NA	103821543	1	5.811319630019806	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PHTF1	putative homeodomain transcription factor 1	-0.26261186860666175	NA	NA	0.005795391031434524	NA	NA	103823279	1	5.1638533375295	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103823677	T-cell-interacting, activating receptor on myeloid cells protein 1-like	1.2009498722738183	NA	NA	0.005795391031434524	NA	NA	103823677	1	2.6678405622030454	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FBXW8	F-box and WD repeat domain containing 8	-0.29204658646513326	NA	NA	0.005822564298665354	NA	NA	103818230	1	3.8675418447480645	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RHCE	Rh blood group CcEe antigens	-0.23435402938032604	NA	NA	0.006081910664093258	NA	NA	103823572	1	8.884020710580577	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EPS8	epidermal growth factor receptor pathway substrate 8	1.3163462073816379	NA	NA	0.006081910664093258	NA	NA	103820483	1	-0.5839077746919541	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127060480	spidroin-2-like	-0.41109339340687334	NA	NA	0.006107811361206926	NA	NA	127060480	1	4.021453160013995	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
IREB2	iron responsive element binding protein 2	-0.1699740139113712	NA	NA	0.006115898135138905	NA	NA	103823165	1	7.862117318256575	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103812880	nucleoporin NUP42-like	0.41984314914113957	NA	NA	0.00611772872516865	NA	NA	103812880	1	2.390635587284217	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TMED2	transmembrane p24 trafficking protein 2	0.2034105878210362	NA	NA	0.006276390616523929	NA	NA	103818187	1	6.4511494212221585	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GFOD1	glucose-fructose oxidoreductase domain containing 1	-0.3898629042060403	NA	NA	0.006357544346532218	NA	NA	103814006	1	5.422234093145419	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127060640	acyl-coenzyme A thioesterase THEM4-like	-0.6063298012903074	NA	NA	0.006357544346532218	NA	NA	127060640	1	2.310156898965662	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FAM107B	family with sequence similarity 107 member B	-0.322267599692693	NA	NA	0.006357544346532218	NA	NA	103813557	1	6.919605781757442	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
IL17RC	interleukin 17 receptor C	0.4983214235437937	NA	NA	0.006412172382376042	NA	NA	103817183	1	1.8617962971975697	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
XK	X-linked Kx blood group antigen, Kell and VPS13A binding protein	0.8330146539269252	NA	NA	0.006412172382376042	NA	NA	103815786	1	1.3147146024967986	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
KCTD20	potassium channel tetramerization domain containing 20	-0.31574148223539916	NA	NA	0.006534508830965397	NA	NA	103822338	1	6.33791842619233	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
DCUN1D3	defective in cullin neddylation 1 domain containing 3	-0.3310057502449899	NA	NA	0.006748833254579862	NA	NA	103817687	1	6.9716425432023525	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CTNNBL1	catenin beta like 1	-0.2463220714659358	NA	NA	0.006788664277538447	NA	NA	103818827	1	4.879961087431068	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
UBAC2	UBA domain containing 2	-0.35522702828585306	NA	NA	0.006911669448359362	NA	NA	103812614	1	3.7953540457012545	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PLA2G12A	phospholipase A2 group XIIA	0.4283691376114653	NA	NA	0.006942839721724072	NA	NA	103826002	1	6.8524927153418265	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FAM91A1	family with sequence similarity 91 member A1	0.21825877495445684	NA	NA	0.006942839721724072	NA	NA	103814473	1	4.883128801314278	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ZC4H2	zinc finger C4H2-type containing	0.3425471218463206	NA	NA	0.0069611109426760695	NA	NA	103816414	1	2.4747754551310397	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TBC1D12	TBC1 domain family member 12	0.28760742896569097	NA	NA	0.0069611109426760695	NA	NA	103814179	1	3.3467860276343693	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FAM135A	family with sequence similarity 135 member A	0.35766581124044855	NA	NA	0.00703171457497792	NA	NA	103819767	1	1.9733824309626318	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NA	NA	-0.5683050151308516	NA	NA	0.00703171457497792	NA	NA	DDH36_mgr01	1	8.74754012375881	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
QSER1	glutamine and serine rich 1	0.8029868446895918	NA	NA	0.00703171457497792	NA	NA	103822099	1	3.3843442531583756	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NEFL	neurofilament light chain	-0.5673420618862959	NA	NA	0.00703171457497792	NA	NA	103822759	1	8.136963152907963	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PTGDR	prostaglandin D2 receptor	1.1945292991809549	NA	NA	0.007127866161351435	NA	NA	108961208	1	3.0582599683804816	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EPAS1	endothelial PAS domain protein 1	-0.7340803433989983	NA	NA	0.007258624833607782	NA	NA	103821514	1	8.969111057771132	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LMBR1L	limb development membrane protein 1 like	-0.4463964404593788	NA	NA	0.0073595404268425035	NA	NA	103824627	1	5.43472316990398	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LCMT2	leucine carboxyl methyltransferase 2	-0.6127677088890652	NA	NA	0.0077032151827466505	NA	NA	103824408	1	1.2734422138968857	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103812707	sodium channel protein type 5 subunit alpha-like	-1.8445369150342434	NA	NA	0.0077032151827466505	NA	NA	103812707	1	-0.4342435456000885	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2	0.2986482348994453	NA	NA	0.0077032151827466505	NA	NA	103822975	1	5.312892042613641	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCFC2	GC-rich sequence DNA-binding factor 2	-0.2728847148519352	NA	NA	0.0077192761385049295	NA	NA	103823078	1	2.5916525709476934	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SECISBP2	SECIS binding protein 2	-0.4617583075527849	NA	NA	0.0077192761385049295	NA	NA	103821287	1	6.181538679922173	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103822941	DNA excision repair protein ERCC-6-like 2	0.40489129354115816	NA	NA	0.0077192761385049295	NA	NA	103822941	1	3.538122838997977	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EEF1D	eukaryotic translation elongation factor 1 delta	-0.4107373974771129	NA	NA	0.0077192761385049295	NA	NA	103826060	1	5.3405285895377554	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LYN	LYN proto-oncogene, Src family tyrosine kinase	0.3005228693522751	NA	NA	0.0077192761385049295	NA	NA	103812340	1	5.639773289709596	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HSPA5	heat shock protein family A (Hsp70) member 5	0.30464315260843444	NA	NA	0.0077192761385049295	NA	NA	103818919	1	8.77350523735175	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
THUMPD2	THUMP domain containing 2	-0.44970900006411413	NA	NA	0.007762410458138867	NA	NA	103814885	1	4.217324910949428	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RAB3IL1	RAB3A interacting protein like 1	-0.318599752937268	NA	NA	0.007762410458138867	NA	NA	103822127	1	7.5102881215177675	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PANK4	pantothenate kinase 4 (inactive)	-0.5080863948155432	NA	NA	0.007762410458138867	NA	NA	103820921	1	5.270231795903374	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ARHGAP28	Rho GTPase activating protein 28	1.4664052363851774	NA	NA	0.007762410458138867	NA	NA	103826749	1	-0.995037393652872	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FAF1	Fas associated factor 1	-0.19872162474468202	NA	NA	0.007848210547715092	NA	NA	103815006	1	4.806734352749586	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LARGE2	LARGE xylosyl- and glucuronyltransferase 2	-0.42247518428312375	NA	NA	0.007848210547715092	NA	NA	103826677	1	1.4404550963960008	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SGSH	N-sulfoglucosamine sulfohydrolase	0.845583964863994	NA	NA	0.00795226043933534	NA	NA	103819936	1	0.32242386330822975	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103823485	zinc finger and BTB domain-containing protein 8A-like	-1.112959417202094	NA	NA	0.00814184921445097	NA	NA	103823485	1	-1.2928367238152887	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CARS2	cysteinyl-tRNA synthetase 2, mitochondrial	-0.16405454540946382	NA	NA	0.00814184921445097	NA	NA	103812407	1	6.661484952196033	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NA	NA	-0.19703722759095368	NA	NA	0.00817330174625041	NA	NA	103818078	1	6.4236280146274405	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SERINC1	serine incorporator 1	0.2959252339357563	NA	NA	0.008204947754510663	NA	NA	103818267	1	7.9507655695504615	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ERO1A	endoplasmic reticulum oxidoreductase 1 alpha	0.5001589777792627	NA	NA	0.008232317863946568	NA	NA	103826837	1	3.4037712440553656	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FBXO40	F-box protein 40	-0.48528231837074826	NA	NA	0.008232317863946568	NA	NA	103827160	1	1.4101662530600456	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SLC25A13	solute carrier family 25 member 13	0.5584212988589737	NA	NA	0.008573033220679857	NA	NA	103812832	1	0.8878580678992184	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RHOQ	ras homolog family member Q	0.6277070999918143	NA	NA	0.008600911921582357	NA	NA	103821522	1	0.30941060366684564	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CHERP	calcium homeostasis endoplasmic reticulum protein	-0.3153286426082872	NA	NA	0.008705013249048932	NA	NA	103824127	1	5.144753801950623	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SLC2A6	solute carrier family 2 member 6	0.538651837618344	NA	NA	0.008721772027596338	NA	NA	103818967	1	2.4796760444489183	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
KATNB1	katanin regulatory subunit B1	-0.21760433064007662	NA	NA	0.008835565676607825	NA	NA	103816717	1	6.431604697387072	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103813437	glioma pathogenesis-related protein 1-like	0.31196868616700907	NA	NA	0.008835565676607825	NA	NA	103813437	1	3.9216682877864826	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103824349	EF-hand domain-containing protein D2-like	-0.8899468492886085	NA	NA	0.008835565676607825	NA	NA	103824349	1	0.18708638032609276	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
